instant_hour,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,total_rentals_hour,instant_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,total_rentals_day
1871,2011-03-23,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,28,245,273,82,0.346957,0.337939,0.839565,0.234261,203,1918,2121
1876,2011-03-23,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,6,38,44,82,0.346957,0.337939,0.839565,0.234261,203,1918,2121
1878,2011-03-24,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239,0,11,11,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1879,2011-03-24,2,0,3,1,0,4,1,2,0.3,0.2879,1.0,0.2239,0,3,3,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1880,2011-03-24,2,0,3,2,0,4,1,2,0.3,0.2879,1.0,0.2537,0,6,6,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1881,2011-03-24,2,0,3,3,0,4,1,2,0.28,0.2727,1.0,0.194,1,0,1,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1882,2011-03-24,2,0,3,4,0,4,1,2,0.28,0.2727,1.0,0.194,0,1,1,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1883,2011-03-24,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,1,8,9,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1884,2011-03-24,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,0,41,41,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1887,2011-03-24,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,3,94,97,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1888,2011-03-24,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,10,55,65,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1889,2011-03-24,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,10,61,71,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1890,2011-03-24,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284,12,82,94,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1891,2011-03-24,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,11,90,101,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1892,2011-03-24,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343,17,66,83,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1893,2011-03-24,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,13,77,90,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1894,2011-03-24,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239,6,78,84,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1895,2011-03-24,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,12,221,233,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1896,2011-03-24,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985,17,197,214,83,0.285,0.270833,0.805833,0.243787,166,1699,1865
1902,2011-03-25,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,1,17,18,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1903,2011-03-25,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,0,5,5,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1904,2011-03-25,2,0,3,2,0,5,1,1,0.2,0.197,0.69,0.2239,0,5,5,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1905,2011-03-25,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,2,2,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1906,2011-03-25,2,0,3,4,0,5,1,1,0.18,0.2121,0.74,0.1045,3,2,5,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1907,2011-03-25,2,0,3,5,0,5,1,1,0.18,0.197,0.74,0.1642,0,9,9,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1908,2011-03-25,2,0,3,6,0,5,1,1,0.18,0.1818,0.74,0.2239,0,32,32,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1909,2011-03-25,2,0,3,7,0,5,1,1,0.2,0.1818,0.59,0.3582,4,100,104,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1910,2011-03-25,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,9,228,237,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1911,2011-03-25,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,16,150,166,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1912,2011-03-25,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0.0,15,53,68,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1913,2011-03-25,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836,17,58,75,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1914,2011-03-25,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537,37,108,145,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1915,2011-03-25,2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194,34,104,138,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1916,2011-03-25,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,30,103,133,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1920,2011-03-25,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,8,190,198,84,0.264167,0.256312,0.495,0.230725,300,1910,2210
1927,2011-03-26,2,0,3,1,0,6,0,1,0.26,0.2273,0.38,0.2985,3,24,27,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1928,2011-03-26,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,4,21,25,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1929,2011-03-26,2,0,3,3,0,6,0,1,0.2,0.197,0.47,0.194,2,7,9,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1930,2011-03-26,2,0,3,4,0,6,0,1,0.22,0.2121,0.44,0.2239,2,4,6,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1931,2011-03-26,2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194,0,8,8,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1932,2011-03-26,2,0,3,6,0,6,0,1,0.18,0.1818,0.55,0.194,2,8,10,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1933,2011-03-26,2,0,3,7,0,6,0,1,0.2,0.197,0.51,0.194,18,23,41,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1934,2011-03-26,2,0,3,8,0,6,0,1,0.22,0.2273,0.44,0.1343,24,42,66,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1935,2011-03-26,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343,32,68,100,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1936,2011-03-26,2,0,3,10,0,6,0,1,0.26,0.2576,0.41,0.1642,32,93,125,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1937,2011-03-26,2,0,3,11,0,6,0,1,0.28,0.2727,0.38,0.1642,75,93,168,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1938,2011-03-26,2,0,3,12,0,6,0,1,0.3,0.2879,0.36,0.194,98,129,227,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1939,2011-03-26,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239,94,145,239,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1940,2011-03-26,2,0,3,14,0,6,0,1,0.34,0.3182,0.29,0.2239,93,123,216,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1941,2011-03-26,2,0,3,15,0,6,0,1,0.34,0.3333,0.29,0.194,110,109,219,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1942,2011-03-26,2,0,3,16,0,6,0,1,0.34,0.3333,0.23,0.194,118,130,248,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1943,2011-03-26,2,0,3,17,0,6,0,1,0.32,0.303,0.24,0.2239,102,101,203,85,0.265833,0.257571,0.394167,0.209571,981,1515,2496
1950,2011-03-27,2,0,3,0,0,0,0,2,0.26,0.2576,0.41,0.1642,5,26,31,86,0.253043,0.250339,0.493913,0.1843,472,1221,1693
1951,2011-03-27,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194,3,17,20,86,0.253043,0.250339,0.493913,0.1843,472,1221,1693
1959,2011-03-27,2,0,3,10,0,0,0,2,0.22,0.2121,0.55,0.2239,27,59,86,86,0.253043,0.250339,0.493913,0.1843,472,1221,1693
1960,2011-03-27,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642,23,85,108,86,0.253043,0.250339,0.493913,0.1843,472,1221,1693
1961,2011-03-27,2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239,43,120,163,86,0.253043,0.250339,0.493913,0.1843,472,1221,1693
1973,2011-03-28,2,0,3,0,0,1,1,1,0.22,0.2273,0.55,0.194,1,11,12,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1974,2011-03-28,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.194,2,4,6,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1975,2011-03-28,2,0,3,2,0,1,1,1,0.22,0.2273,0.44,0.1642,0,5,5,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1976,2011-03-28,2,0,3,3,0,1,1,1,0.22,0.2273,0.44,0.1642,0,2,2,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1977,2011-03-28,2,0,3,5,0,1,1,1,0.18,0.1818,0.43,0.194,0,8,8,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1978,2011-03-28,2,0,3,6,0,1,1,1,0.18,0.1667,0.34,0.2836,0,40,40,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1979,2011-03-28,2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284,6,104,110,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1980,2011-03-28,2,0,3,8,0,1,1,1,0.2,0.197,0.34,0.2239,15,239,254,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1982,2011-03-28,2,0,3,10,0,1,1,1,0.24,0.2273,0.3,0.194,22,47,69,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1986,2011-03-28,2,0,3,14,0,1,1,1,0.32,0.303,0.22,0.2239,15,65,80,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1987,2011-03-28,2,0,3,15,0,1,1,1,0.32,0.303,0.24,0.2836,19,53,72,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1988,2011-03-28,2,0,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239,15,117,132,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1989,2011-03-28,2,0,3,17,0,1,1,1,0.34,0.303,0.23,0.2985,25,227,252,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1990,2011-03-28,2,0,3,18,0,1,1,1,0.32,0.303,0.21,0.2836,21,220,241,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1991,2011-03-28,2,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343,17,156,173,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1992,2011-03-28,2,0,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045,5,107,112,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1993,2011-03-28,2,0,3,21,0,1,1,1,0.32,0.3333,0.21,0.1343,6,55,61,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1994,2011-03-28,2,0,3,22,0,1,1,1,0.3,0.2879,0.22,0.2239,0,40,40,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1995,2011-03-28,2,0,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985,1,18,19,87,0.264348,0.257574,0.302174,0.212204,222,1806,2028
1996,2011-03-29,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,1,15,16,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
1997,2011-03-29,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,0,4,4,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
1998,2011-03-29,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985,0,3,3,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
1999,2011-03-29,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985,2,1,3,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2000,2011-03-29,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,1,1,2,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2001,2011-03-29,2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537,0,8,8,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2002,2011-03-29,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,4,46,50,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2003,2011-03-29,2,0,3,7,0,2,1,1,0.22,0.197,0.41,0.3582,5,128,133,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2004,2011-03-29,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,19,268,287,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2005,2011-03-29,2,0,3,9,0,2,1,1,0.28,0.2576,0.28,0.3881,16,156,172,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2006,2011-03-29,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985,13,46,59,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2008,2011-03-29,2,0,3,12,0,2,1,1,0.34,0.3333,0.25,0.1642,29,77,106,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2009,2011-03-29,2,0,3,13,0,2,1,1,0.34,0.303,0.25,0.2985,24,80,104,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2010,2011-03-29,2,0,3,14,0,2,1,1,0.36,0.3333,0.25,0.2537,20,66,86,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2011,2011-03-29,2,0,3,15,0,2,1,1,0.38,0.3939,0.25,0.2239,22,65,87,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2012,2011-03-29,2,0,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,12,124,136,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2013,2011-03-29,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,34,265,299,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2014,2011-03-29,2,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896,42,252,294,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2015,2011-03-29,2,0,3,19,0,2,1,1,0.34,0.3333,0.23,0.194,20,170,190,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2016,2011-03-29,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,13,119,132,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2017,2011-03-29,2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0.0,8,75,83,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2018,2011-03-29,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0.0,6,49,55,88,0.3025,0.292908,0.314167,0.226996,317,2108,2425
2020,2011-03-30,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0.0,3,8,11,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2022,2011-03-30,2,0,3,2,0,3,1,2,0.32,0.3485,0.57,0.0,0,4,4,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2023,2011-03-30,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0.0,0,4,4,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2024,2011-03-30,2,0,3,4,0,3,1,2,0.32,0.3485,0.57,0.0,1,0,1,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2025,2011-03-30,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194,0,7,7,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2026,2011-03-30,2,0,3,6,0,3,1,2,0.3,0.303,0.49,0.1343,4,44,48,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2027,2011-03-30,2,0,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045,8,128,136,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2028,2011-03-30,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,16,247,263,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2029,2011-03-30,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239,7,147,154,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2030,2011-03-30,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239,13,51,64,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2031,2011-03-30,2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537,26,64,90,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2032,2011-03-30,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,15,65,80,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2033,2011-03-30,2,0,3,13,0,3,1,2,0.36,0.3485,0.46,0.2239,14,84,98,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2034,2011-03-30,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,16,64,80,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2038,2011-03-30,2,0,3,18,0,3,1,2,0.26,0.2576,0.93,0.2239,6,79,85,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2039,2011-03-30,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239,5,67,72,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2041,2011-03-30,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537,0,27,27,89,0.3,0.29735,0.646667,0.172888,168,1368,1536
2044,2011-03-31,2,0,3,0,0,4,1,3,0.24,0.2273,0.93,0.2239,0,3,3,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2045,2011-03-31,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.194,1,4,5,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2046,2011-03-31,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194,0,5,5,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2047,2011-03-31,2,0,3,3,0,4,1,3,0.24,0.2273,0.93,0.2239,0,1,1,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2048,2011-03-31,2,0,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537,0,2,2,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2049,2011-03-31,2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239,0,8,8,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2050,2011-03-31,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,2,34,36,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2051,2011-03-31,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537,5,87,92,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2053,2011-03-31,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,6,126,132,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2054,2011-03-31,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537,15,54,69,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2055,2011-03-31,2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194,6,52,58,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2056,2011-03-31,2,0,3,12,0,4,1,3,0.28,0.2727,0.93,0.194,17,73,90,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2057,2011-03-31,2,0,3,13,0,4,1,3,0.3,0.303,0.87,0.1343,13,55,68,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2058,2011-03-31,2,0,3,14,0,4,1,3,0.3,0.303,0.87,0.1343,27,49,76,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2059,2011-03-31,2,0,3,15,0,4,1,3,0.3,0.2727,0.87,0.2985,4,61,65,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2064,2011-03-31,2,0,3,20,0,4,1,3,0.28,0.2576,0.93,0.2836,6,79,85,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2066,2011-03-31,2,0,3,22,0,4,1,3,0.28,0.2727,0.93,0.2537,7,44,51,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2067,2011-03-31,2,0,3,23,0,4,1,3,0.26,0.2576,1.0,0.1642,4,23,27,90,0.268333,0.257575,0.918333,0.217646,179,1506,1685
2071,2011-04-01,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,0,4,4,91,0.3,0.283454,0.68625,0.258708,307,1920,2227
2072,2011-04-01,2,0,4,4,0,5,1,2,0.24,0.2273,0.93,0.2537,0,3,3,91,0.3,0.283454,0.68625,0.258708,307,1920,2227
2076,2011-04-01,2,0,4,8,0,5,1,2,0.26,0.2424,0.87,0.2537,8,198,206,91,0.3,0.283454,0.68625,0.258708,307,1920,2227
2082,2011-04-01,2,0,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,26,61,87,91,0.3,0.283454,0.68625,0.258708,307,1920,2227
2092,2011-04-02,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0.0,3,29,32,92,0.315,0.315637,0.65375,0.197146,898,1354,2252
2097,2011-04-02,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,1,4,5,92,0.315,0.315637,0.65375,0.197146,898,1354,2252
2099,2011-04-02,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,2,16,18,92,0.315,0.315637,0.65375,0.197146,898,1354,2252
2101,2011-04-02,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,22,65,87,92,0.315,0.315637,0.65375,0.197146,898,1354,2252
2102,2011-04-02,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,41,113,154,92,0.315,0.315637,0.65375,0.197146,898,1354,2252
2103,2011-04-02,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,72,126,198,92,0.315,0.315637,0.65375,0.197146,898,1354,2252
2116,2011-04-03,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,8,31,39,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2117,2011-04-03,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,8,26,34,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2118,2011-04-03,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,5,19,24,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2119,2011-04-03,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0.0,3,8,11,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2120,2011-04-03,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2121,2011-04-03,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,1,4,5,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2122,2011-04-03,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,10,23,33,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2123,2011-04-03,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,13,20,33,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2124,2011-04-03,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,18,44,62,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2125,2011-04-03,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,68,74,142,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2126,2011-04-03,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104,215,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2127,2011-04-03,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,139,104,243,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2128,2011-04-03,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,166,147,313,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2129,2011-04-03,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,219,148,367,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2130,2011-04-03,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,240,109,349,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2138,2011-04-03,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,7,29,36,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2139,2011-04-03,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,9,22,31,93,0.378333,0.378767,0.48,0.182213,1651,1598,3249
2140,2011-04-04,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,1,5,6,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2141,2011-04-04,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,7,4,11,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2142,2011-04-04,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1,2,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2143,2011-04-04,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1,0,1,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2144,2011-04-04,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,1,1,2,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2145,2011-04-04,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,0,7,7,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2146,2011-04-04,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,3,43,46,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2151,2011-04-04,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,58,66,124,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2152,2011-04-04,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,59,98,157,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2153,2011-04-04,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,47,92,139,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2155,2011-04-04,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,47,96,143,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2156,2011-04-04,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,59,130,189,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2157,2011-04-04,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,83,283,366,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
2159,2011-04-04,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,51,227,278,94,0.573333,0.542929,0.42625,0.385571,734,2381,3115
